"GEOID","CRF1","CRF2","CRF3","CL1","CL2","highsec","medsec","datasec","areasec","usgsdw_sum","oswcrdw_sum","CRF4","oswcr_per","usgs_per","wq_score","wq_per","datacov"
"060374026002",8,8,1.95,"DCE11; PCATE; NO3N; CR6; TCE; TCPR123; PCE; CR","DCE11; PCATE; NO3N; CR6; TCE; TCPR123; PCE; CR",1,0,1,1,0.01,0,100,0,2,1219.47,100,100
"060374026003",8,8,1.68,"DCE11; PCE; PCATE; NO3N; CR6; TCE; TCPR123; CR","DCE11; PCE; PCATE; NO3N; CR6; TCE; TCPR123; CR",2,0,2,2,0.02,0,100,0,3,1216.84,99,100
"060374027021",8,8,2.08,"DCE11; CR6; PCATE; NO3N; TCE; TCPR123; CR; PCE","DCE11; CR6; PCATE; NO3N; TCE; TCPR123; CR; PCE",2,0,2,2,0.09,0,100,0,8,1220.79,100,100
"060374027023",8,8,1.74,"CR6; PCATE; PCE; NO3N; TCE; DCE11; TCPR123; CR","CR6; PCATE; PCE; NO3N; TCE; DCE11; TCPR123; CR",2,0,2,2,0.1,0,100,0,8,1217.4,99,100
"060374028011",8,8,1.74,"CR6; PCATE; PCE; NO3N; TCE; DCE11; TCPR123; CR","CR6; PCATE; PCE; NO3N; TCE; DCE11; TCPR123; CR",2,0,2,2,2.08,0,100,0,35,1217.4,99,100
"060374034072",2,3,1.1,"NO3N; PCATE","ALPHA; NO3N; PCATE",2,0,2,5,3.13,0,40,0,42,144.41,50,40
"060374036004",2,3,1.1,"NO3N; PCATE","ALPHA; NO3N; PCATE",3,0,3,3,0.68,0,100,0,21,361.03,79,100
"060374037213",2,2,1.18,"PCATE; NO3N","PCATE; NO3N",2,0,2,3,1.49,0,66.67,0,31,207.84,62,66.67
"060374037221",2,3,1.1,"NO3N; PCATE","ALPHA; NO3N; PCATE",2,0,3,4,1.7,0,50,0,33,180.52,59,75
"060374037223",2,3,1.1,"NO3N; PCATE","ALPHA; NO3N; PCATE",2,0,2,2,0.02,0,100,0,3,361.03,79,100
"060374040001",2,2,1.25,"PCATE; NO3N","PCATE; NO3N",1,0,1,2,0.11,0,50,0,9,156.24,52,50
"060374041001",2,2,1.2,"PCATE; NO3N","PCATE; NO3N",2,0,2,2,1.28,0,100,0,29,311.99,75,100
"060374041004",2,2,1.25,"PCATE; NO3N","PCATE; NO3N",1,0,1,1,0.1,0,100,0,8,312.49,75,100
"060374042011",2,2,1.15,"PCATE; NO3N","PCATE; NO3N",1,0,1,1,9.42,0,100,0,59,311.49,74,100
"060374042012",2,2,1.2,"PCATE; NO3N","PCATE; NO3N",2,0,2,2,5.83,0,100,0,52,311.99,75,100
"060374042021",2,2,1.15,"PCATE; NO3N","PCATE; NO3N",1,0,1,2,0.67,0,50,0,21,155.74,51,50
"060374042022",2,2,1.2,"PCATE; NO3N","PCATE; NO3N",2,0,2,4,1.16,0,50,0,27,155.99,52,50
"060374043011",2,2,1.15,"PCATE; NO3N","PCATE; NO3N",2,0,2,2,0.69,0,100,0,22,311.49,74,100
"060374043012",2,2,1.15,"PCATE; NO3N","PCATE; NO3N",2,0,2,2,0.24,0,100,0,13,311.49,74,100
"060374043013",2,2,1.15,"PCATE; NO3N","PCATE; NO3N",2,0,2,2,1.55,0,100,0,31,311.49,74,100
"060374043014",2,2,1.15,"PCATE; NO3N","PCATE; NO3N",2,0,2,2,0.38,0,100,0,16,311.49,74,100
"060374043021",2,2,1.2,"PCATE; NO3N","PCATE; NO3N",2,0,2,2,0.23,0,100,0,13,311.99,75,100
"060374044011",2,2,1.15,"PCATE; NO3N","PCATE; NO3N",1,0,1,1,0.15,0,100,0,10,311.49,74,100
"060374044013",2,2,1.2,"PCATE; NO3N","PCATE; NO3N",4,0,4,4,0.09,0,100,0,8,311.99,75,100
"060374044022",2,2,1.22,"PCATE; NO3N","PCATE; NO3N",3,0,3,3,0.03,0,100,0,4,312.15,75,100
"060374050011",8,5,4.2,"PCE; TCE; TCPR123; DCE11; NNSM; PCATE; CTCL; NO3N","DCE11; PCATE; NO3N; DCE12C; PCE",2,0,2,2,0.22,0,100,0,13,1091.97,98,100
"060374050012",1,1,1,"NNSM","PCE",1,0,1,1,0.19,0,100,0,12,160.05,53,100
"060374060003",2,2,1.18,"PCATE; NO3N","PCATE; NO3N",2,0,2,2,0.14,0,100,0,10,311.76,75,100
"060374060004",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",1,0,1,1,0.16,0,100,0,11,311.03,74,100
"060374061011",2,2,1.18,"PCATE; NO3N","PCATE; NO3N",2,0,2,2,0.81,0,100,0,23,311.76,75,100
"060374061012",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",2,0,2,3,12.72,0,66.67,0,63,207.36,62,66.67
"060374061013",2,2,1.15,"PCATE; NO3N","PCATE; NO3N",3,0,3,4,0.91,0,75,0,24,233.64,67,75
"060374061023",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",2,0,2,2,1.43,0,100,0,30,311.03,74,100
"060374061024",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",1,0,1,1,0.53,0,100,0,19,311.03,74,100
"060374064021",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",1,0,1,1,0.62,0,100,0,20,311.03,74,100
"060374064022",2,2,1.17,"NO3N; PCATE","NO3N; PCATE",2,0,2,2,0.22,0,100,0,13,311.74,75,100
"060374064023",2,2,1.17,"NO3N; PCATE","NO3N; PCATE",2,0,2,2,0.3,0,100,0,15,311.74,75,100
"060374064111",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",1,0,1,1,0.65,0,100,0,21,311.03,74,100
"060374064121",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",1,0,1,1,0.73,0,100,0,22,311.03,74,100
"060374064122",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",2,0,2,2,0.88,0,100,0,24,311.03,74,100
"060374080032",1,1,1.32,"PCATE","PCATE",1,0,1,2,1.62,0,50,0,32,81.58,32,50
"060374080051",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",2,0,2,4,14.8,0,50,0,65,155.52,51,50
"060374080052",2,2,1.17,"NO3N; PCATE","NO3N; PCATE",2,0,2,4,4.62,0,50,0,48,155.87,52,50
"060374080053",2,2,1.1,"NO3N; PCATE","NO3N; PCATE",1,0,1,3,2.87,0,33.33,0,40,103.68,36,33.33
"060374084011",4,5,1.71,"PCE; TCE; CTCL; DCE11","PCE; CR6; TCE; CTCL; DCE11",2,0,2,4,0.13,0,50,0,10,333.54,78,50
"060374084021",4,5,1.71,"PCE; TCE; CTCL; DCE11","PCE; CR6; TCE; CTCL; DCE11",1,0,1,2,2.57,0,50,0,38,333.54,78,50
"060374088001",8,8,1.62,"DCE11; PCE; PCATE; NO3N; CR6; TCE; TCPR123; CR","DCE11; PCE; PCATE; NO3N; CR6; TCE; TCPR123; CR",3,0,3,3,0.03,0,100,0,4,1216.19,99,100
"060374301014",2,3,1.58,"NO3N; TCE","PCATE; NO3N; TCE",1,0,2,2,0.37,0,50,0,16,182.91,59,100
"060374303022",1,1,17.63,"TCPR123","NO3N",1,0,1,2,13.65,0,50,0,64,163.14,56,50
"060374303023",1,1,17.63,"TCPR123","NO3N",1,0,1,1,0.05,0,100,0,6,326.27,77,100
"060374303024",1,1,17.63,"TCPR123","NO3N",1,0,1,1,1.17,0,100,0,28,326.27,77,100
"060374303025",3,3,6.36,"TCPR123; PCE; TCE","NO3N; PCE; TCE",2,0,2,2,0.21,0,100,0,12,513.57,88,100
"060374304001",3,2,1.7,"TCPR123; PCE; TCE","PCE; TCE",3,0,5,5,0.34,0,60,0,16,250.21,68,100
"060374304003",3,4,2.43,"TCPR123; PCE; TCE","NO3N; CR6; PCE; TCE",4,0,4,4,0.84,0,100,0,24,524.33,89,100
"060374304004",3,4,3.3,"TCPR123; PCE; TCE","NO3N; PCE; TCE; CR6",2,0,2,2,4.56,0,100,0,48,533.03,89,100
"060374306004",6,5,1.56,"TCPR123; CR6; NO3N; ALPHA; PCE; TCE","CR6; NO3N; U; PCE; TCE",5,0,6,6,0.09,0,83.33,0,8,721.35,94,100
"060374307211",6,5,2.05,"TCPR123; CR6; NO3N; ALPHA; PCE; TCE","CR6; NO3N; U; PCE; TCE",4,0,4,4,5.99,0,100,0,52,870.48,97,100
"060374307213",6,5,1.66,"TCPR123; CR6; NO3N; ALPHA; PCE; TCE","CR6; NO3N; U; PCE; TCE",2,0,2,2,1.2,0,100,0,28,866.59,97,100
"060374308011",3,4,2.94,"TCPR123; PCE; TCE","NO3N; CR6; PCE; TCE",2,0,2,2,5.6,0,100,0,51,529.41,89,100
"060374308012",3,4,3.95,"TCPR123; PCE; TCE","NO3N; CR6; PCE; TCE",2,1,3,3,0.02,0,83.33,0,3,449.54,85,100
"060374309011",3,4,4.21,"TCPR123; NO3N; TCE","NO3N; CR6; PCATE; TCE",2,0,2,2,0.24,0,100,0,13,542.1,90,100
"060374309013",3,4,4.01,"TCPR123; PCE; TCE","NO3N; PCE; CR6; TCE",1,0,1,1,1.54,0,100,0,31,540.05,90,100
"060374309021",3,4,4.01,"TCPR123; PCE; TCE","NO3N; CR6; PCE; TCE",1,1,2,2,0.17,0,75,0,11,405.04,82,100
"060374310011",1,2,13.35,"TCPR123","NO3N; CR6",2,0,2,2,0.32,0,100,0,15,333.46,78,100
"060374310012",1,2,13.35,"TCPR123","NO3N; CR6",2,0,3,4,4.96,0,50,0,49,166.73,57,75
"060374310013",1,2,13.35,"TCPR123","NO3N; CR6",2,0,2,2,2.42,0,100,0,38,333.46,78,100
"060374310014",3,4,5.81,"TCPR123; PCE; TCE","NO3N; PCE; CR6; TCE",4,0,4,4,1.67,0,100,0,32,558.14,90,100
"060374311001",2,3,1.58,"NO3N; TCE","PCATE; NO3N; TCE",1,0,2,2,6.45,0,50,0,53,182.91,59,100
"060374311002",3,4,3.33,"TCPR123; NO3N; TCE","NO3N; CR6; PCATE; TCE",3,0,4,4,10.74,0,75,0,61,400.01,82,100
"060374311003",3,4,4.21,"TCPR123; NO3N; TCE","NO3N; CR6; PCATE; TCE",2,0,2,2,11.66,0,100,0,62,542.1,90,100
"060374311004",3,4,4.21,"TCPR123; NO3N; TCE","NO3N; CR6; PCATE; TCE",2,0,2,2,4.69,0,100,0,48,542.1,90,100
"060374312001",3,4,2.19,"TCPR123; NO3N; TCE","NO3N; PCATE; CR6; TCE",2,0,2,2,0.47,0,100,0,18,521.88,89,100
"060374318002",5,4,1.65,"CR6; TCPR123; NO3N; ALPHA; PCE","CR6; NO3N; U; PCE",4,0,4,4,0.46,0,100,0,18,716.52,94,100
"060374318003",2,2,1.15,"CR6; NO3N","CR6; NO3N",2,0,2,2,1.36,0,100,0,30,311.47,74,100
"060374320001",3,4,1.2,"CR6; NO3N; TCE","CR6; NO3N; TCE; PCE",2,0,2,2,0.09,0,100,0,8,512,88,100
"060374320002",2,2,1.1,"CR6; NO3N","CR6; NO3N",2,0,2,2,0.03,0,100,0,4,311,74,100
"060374320003",1,2,1.1,"NO3N","CR6; NO3N",1,0,1,1,0.02,0,100,0,3,211,63,100
"060374321011",1,1,1.1,"CR6","CR6",1,0,1,1,0.78,0,100,0,23,161,53,100
"060374321012",6,4,2.25,"CR6; BIS2EHP; CTCL; TCE; NO3N; PCE","CR6; TCE; NO3N; PCE",3,0,4,4,1.63,0,75,0,32,616.87,92,100
"060374321013",2,2,1.1,"CR6; NO3N","CR6; NO3N",2,0,2,2,1.24,0,100,0,28,311,74,100
"060374321021",1,2,1.1,"NO3N","CR6; NO3N",1,0,2,2,7.7,0,50,0,56,105.5,37,100
"060374321022",1,2,1.1,"NO3N","CR6; NO3N",1,0,2,2,6.01,0,50,0,52,105.5,37,100
"060374321023",5,4,1.56,"CR6; TCE; NO3N; TCPR123; PCE","CR6; TCE; NO3N; PCE",2,0,2,2,0.36,0,100,0,16,715.57,94,100
"060374323001",6,4,2.41,"CR6; BIS2EHP; CTCL; TCE; NO3N; PCE","CR6; TCE; NO3N; PCE",2,0,2,2,0.03,0,100,0,4,824.13,96,100
"060374328012",6,5,2.27,"PCE; TCE; TCPR123; BIS2EHP; CTCL; AS","PCE; TCE; NO3N; CR6; AS",2,0,3,3,0.05,0,66.67,0,6,581.82,91,100
"060374329012",6,5,3.12,"TCE; PCE; TCPR123; BIS2EHP; CTCL; AS","PCE; TCE; CR6; NO3N; AS",2,0,2,2,3.99,0,100,0,45,881.19,97,100
"060374331011",6,5,2.27,"PCE; TCE; TCPR123; BIS2EHP; CTCL; AS","PCE; TCE; NO3N; CR6; AS",2,0,2,2,1.82,0,100,0,34,872.73,97,100
"060374331012",6,5,3.12,"TCE; PCE; TCPR123; BIS2EHP; CTCL; AS","PCE; TCE; CR6; NO3N; AS",2,0,2,2,3.93,0,100,0,45,881.19,97,100
"060374331021",6,5,3.12,"TCE; PCE; TCPR123; BIS2EHP; CTCL; AS","PCE; TCE; CR6; NO3N; AS",2,0,2,2,2.26,0,100,0,36,881.19,97,100
"060374331022",6,5,2.25,"PCE; TCE; TCPR123; BIS2EHP; CTCL; AS","PCE; TCE; CR6; NO3N; AS",1,0,1,1,1.48,0,100,0,31,872.53,97,100
"060374332003",4,3,2.3,"TCE; PCE; BIS2EHP; CTCL","TCE; PCE; NO3N",1,0,1,1,2.38,0,100,0,37,573.04,91,100
"060374332004",6,5,2.27,"PCE; TCE; TCPR123; BIS2EHP; CTCL; AS","PCE; TCE; NO3N; CR6; AS",2,0,2,2,4.82,0,100,0,49,872.73,97,100
"060374333061",5,3,1.67,"CTCL; TCE; PCE; NNSM; PCATE","TCE; PCE; PCATE",1,0,1,1,0.44,0,100,0,18,666.73,93,100
"060374333062",5,3,1.67,"CTCL; TCE; PCE; NNSM; PCATE","TCE; PCE; PCATE",1,0,1,1,4.99,0,100,0,49,666.73,93,100
"060374333072",5,3,1.67,"CTCL; TCE; PCE; NNSM; PCATE","TCE; PCE; PCATE",1,0,1,1,0.29,0,100,0,14,666.73,93,100
"060374333073",5,3,1.67,"CTCL; TCE; PCE; NNSM; PCATE","TCE; PCE; PCATE",1,0,1,1,0.23,0,100,0,13,666.73,93,100
"060374334011",4,3,2.85,"TCE; PCE; BIS2EHP; CTCL","TCE; PCE; NO3N",2,0,2,2,0.1,0,100,0,8,578.51,91,100
"060374334021",4,3,2.85,"TCE; PCE; BIS2EHP; CTCL","TCE; PCE; NO3N",2,0,2,2,7.73,0,100,0,56,578.51,91,100
"060374334022",4,3,2.85,"TCE; PCE; BIS2EHP; CTCL","TCE; PCE; NO3N",2,0,2,2,9.08,0,100,0,58,578.51,91,100
"060374336011",4,3,3.99,"TCE; PCE; PB; AL","CR6; PCE; AL",2,0,2,2,4.35,0,100,0,47,589.86,91,100
"060374336012",4,3,3.99,"TCE; PCE; PB; AL","CR6; PCE; AL",2,0,2,2,45.69,0,100,0,78,589.86,91,100
"060374338011",4,3,3.4,"TCE; PCE; BIS2EHP; CTCL","TCE; PCE; NO3N",1,0,1,1,1.71,0,100,0,33,583.98,91,100
"060374338014",4,3,3.4,"TCE; PCE; BIS2EHP; CTCL","TCE; PCE; NO3N",1,0,1,1,4.36,0,100,0,47,583.98,91,100
"060374339012",8,5,2.36,"NNSM; CTCL; TCE; PCE; PCATE; BIS2EHP; DCA12; NO3N","TCE; PCE; PCATE; NO3N; DCE11",1,0,1,1,0.16,0,100,0,11,1073.58,98,100
"060374339013",8,5,2.36,"NNSM; CTCL; TCE; PCE; PCATE; BIS2EHP; DCA12; NO3N","TCE; PCE; PCATE; NO3N; DCE11",1,0,1,1,7.57,0,100,0,56,1073.58,98,100
"060374339021",8,5,2.36,"NNSM; CTCL; TCE; PCE; PCATE; BIS2EHP; DCA12; NO3N","TCE; PCE; PCATE; NO3N; DCE11",1,0,1,1,1.45,0,100,0,30,1073.58,98,100
"060374339023",8,5,2.7,"NNSM; CTCL; TCE; PCE; PCATE; BIS2EHP; DCA12; NO3N","TCE; PCE; PCATE; NO3N; DCE11",2,0,2,2,6.53,0,100,0,53,1077.05,98,100
"060374340011",8,5,2.36,"NNSM; CTCL; TCE; PCE; PCATE; BIS2EHP; DCA12; NO3N","TCE; PCE; PCATE; NO3N; DCE11",1,0,1,1,1.78,0,100,0,33,1073.58,98,100
"060374600003",1,0,1.05,"F","",2,0,5,5,4.33,0,40,0,47,44.2,20,100
"060374601001",1,0,1.05,"F","",1,0,1,3,3.83,0,33.33,0,45,36.83,18,33.33
"060374601002",1,0,1.05,"F","",1,0,1,5,31.5,0,20,0,74,22.1,11,20
"060374601005",1,0,1.05,"F","",3,0,3,3,1.62,0,100,0,32,110.5,39,100
"060374602001",3,5,2.34,"CTCL; PCATE; NO3N","PCATE; NO3N; TCE; ALPHA; PCE",2,0,2,4,1.4,0,50,0,30,286.68,73,50
"060374602002",3,5,2.19,"CTCL; PCATE; NO3N","PCATE; NO3N; ALPHA; TCE; PCE",1,0,1,1,3.15,0,100,0,42,571.86,91,100
"060374602003",3,5,2.19,"CTCL; PCATE; NO3N","PCATE; NO3N; ALPHA; TCE; PCE",1,0,1,3,8.79,0,33.33,0,58,190.62,60,33.33
"060374602004",5,5,2.04,"CTCL; PCATE; TCPR123; NO3N; PCE","PCATE; NO3N; ALPHA; TCE; PCE",2,0,2,4,1.04,0,50,0,26,385.19,82,50
"060374602005",5,5,2.04,"CTCL; PCATE; TCPR123; NO3N; PCE","PCATE; NO3N; ALPHA; TCE; PCE",2,0,2,2,7.17,0,100,0,55,770.39,95,100
"060374603011",3,5,2.34,"CTCL; PCATE; NO3N","PCATE; NO3N; TCE; ALPHA; PCE",2,0,2,2,0.14,0,100,0,10,573.36,91,100
"060374603012",3,5,2.34,"CTCL; PCATE; NO3N","PCATE; NO3N; TCE; ALPHA; PCE",2,0,2,2,2.08,0,100,0,35,573.36,91,100
"060374603013",3,5,2.34,"CTCL; PCATE; NO3N","PCATE; NO3N; TCE; ALPHA; PCE",2,0,2,2,0.28,0,100,0,14,573.36,91,100
"060374603022",3,3,2.49,"CTCL; PCATE; NO3N","PCATE; NO3N; TCE",1,0,1,1,0.19,0,100,0,12,474.87,87,100
"060374603023",5,5,2.07,"CTCL; PCATE; TCPR123; NO3N; PCE","PCATE; NO3N; ALPHA; TCE; PCE",4,0,4,4,2.22,0,100,0,36,770.72,96,100
"060374603024",5,5,2.03,"CTCL; PCATE; TCPR123; NO3N; PCE","PCATE; NO3N; ALPHA; TCE; PCE",3,0,3,3,0.42,0,100,0,17,770.34,95,100
"060374611001",5,5,1.95,"PCATE; CTCL; TCPR123; NO3N; PCE","PCATE; NO3N; ALPHA; TCE; PCE",1,0,1,2,0.58,0,50,0,20,384.75,82,50
"060374611002",5,6,1.83,"PCATE; CTCL; TCPR123; NO3N; PCE","PCATE; TCPR123; NO3N; ALPHA; TCE; PCE",2,0,2,3,0.16,0,66.67,0,11,545.57,90,66.67
"060374611003",5,5,1.95,"PCATE; CTCL; TCPR123; NO3N; PCE","PCATE; NO3N; ALPHA; TCE; PCE",1,0,1,1,0.77,0,100,0,23,769.5,95,100
"060374638002",4,2,1.35,"PCATE; TCE; NO3N; TCPR123","TCE; NO3N",1,0,1,2,1.38,0,50,0,30,256.73,68,50
"060374638004",4,2,1.35,"PCATE; TCE; NO3N; TCPR123","TCE; NO3N",1,0,1,2,3.01,0,50,0,41,256.73,68,50
"060374800022",4,3,3.29,"TCPR123; CTCL; CR6; PCE","CR6; NO3N; PCE",3,0,4,4,10.83,0,75,0,61,437.16,85,100
"060374800023",3,3,4.66,"TCPR123; CTCL; PCE","NO3N; CR6; PCE",1,0,2,2,1.89,0,50,0,34,248.31,68,100
"060374800121",1,1,1.23,"CR6","CR6",2,0,2,2,2.02,0,100,0,35,162.27,54,100
"060374800122",1,1,1.16,"CR6","CR6",1,0,1,1,3.74,0,100,0,44,161.55,53,100
"060374800123",1,1,1.16,"CR6","CR6",1,0,1,1,4.75,0,100,0,48,161.55,53,100
"060374800124",1,1,1.23,"CR6","CR6",2,0,2,2,2.47,0,100,0,38,162.27,54,100
"060374801011",5,4,1.57,"CR6; TCE; NO3N; TCPR123; PCE","CR6; TCE; NO3N; PCE",2,0,2,2,0.07,0,100,0,7,715.66,94,100
"060374801013",5,4,1.57,"CR6; TCE; NO3N; TCPR123; PCE","CR6; TCE; NO3N; PCE",2,0,2,2,0.88,0,100,0,24,715.66,94,100
"060374803031",2,3,1.31,"TCE; NO3N","TCE; NO3N; PCATE",2,0,2,2,0.03,0,100,0,4,363.08,80,100
"060374803032",2,3,1.31,"TCE; NO3N","TCE; NO3N; PCATE",2,0,2,2,0.33,0,100,0,15,363.08,80,100
"060374803041",4,3,1.89,"TCE; TCPR123; NO3N; DCE12C","TCE; NO3N; PCATE",4,0,4,4,0.01,0,100,0,2,568.86,90,100
"060374804003",2,3,1.31,"TCE; NO3N","TCE; NO3N; PCATE",2,0,2,2,0.06,0,100,0,6,363.08,80,100
"060374805002",2,3,1.32,"NO3N; TCE","NO3N; TCE; PCATE",2,0,2,2,0.04,0,100,0,5,363.2,80,100
"060374808021",2,3,1.3,"TCE; NO3N","TCE; NO3N; PCATE",1,0,1,2,1.05,0,50,0,26,181.48,59,50
"060374808032",2,3,1.31,"TCE; NO3N","TCE; NO3N; PCATE",2,0,2,2,0.95,0,100,0,25,363.08,80,100
"060374808041",2,3,1.31,"TCE; NO3N","TCE; NO3N; PCATE",2,0,2,2,0.66,0,100,0,21,363.08,80,100
"060374808042",2,3,1.31,"TCE; NO3N","TCE; NO3N; PCATE",2,0,2,3,0.13,0,66.67,0,10,242.05,67,66.67
"060374809011",2,3,1.3,"TCE; NO3N","TCE; NO3N; PCATE",1,0,1,1,6.87,0,100,0,54,362.96,80,100
"060374809012",2,3,1.3,"TCE; NO3N","TCE; NO3N; PCATE",1,0,1,1,10.85,0,100,0,61,362.96,80,100
"060374809021",2,3,1.3,"TCE; NO3N","TCE; NO3N; PCATE",1,0,1,1,5.08,0,100,0,49,362.96,80,100
"060374809022",2,3,1.3,"TCE; NO3N","TCE; NO3N; PCATE",1,0,1,1,2.24,0,100,0,36,362.96,80,100
"060374809031",2,3,1.3,"TCE; NO3N","TCE; NO3N; PCATE",1,0,1,2,5.52,0,50,0,51,181.48,59,50
"060374810011",4,3,2.27,"TCE; TCPR123; NO3N; DCE12C","TCE; NO3N; PCATE",2,0,2,2,0.67,0,100,0,21,572.71,91,100
"060374810012",4,3,2.03,"TCE; TCPR123; NO3N; DCE12C","TCE; NO3N; PCATE",3,0,3,3,1.06,0,100,0,26,570.27,90,100
"060374810013",4,3,2.27,"TCE; TCPR123; NO3N; DCE12C","TCE; NO3N; PCATE",2,0,2,2,0.95,0,100,0,25,572.71,91,100
"060374811034",4,3,2.46,"TCE; DCE12C; TCPR123; NO3N","CR6; TCPR123; PCE",2,0,2,2,0.08,0,100,0,7,574.63,91,100
"060374813002",4,4,2.11,"TCPR123; NO3N; PB; AL","CR6; TCPR123; AL; PCE",2,0,2,2,3.33,0,100,0,42,621.09,92,100
"060374814024",4,3,2.46,"TCE; DCE12C; TCPR123; NO3N","CR6; TCPR123; PCE",2,0,2,2,0.02,0,100,0,3,574.63,91,100
"060374814025",2,3,1.96,"TCPR123; NO3N","CR6; TCPR123; PCE",1,0,1,1,1.08,0,100,0,27,369.64,81,100
"060374814026",2,3,1.96,"TCPR123; NO3N","CR6; TCPR123; PCE",1,0,1,1,1.64,0,100,0,32,369.64,81,100
"060374815001",2,0,2.96,"TCE; DCE12C","",1,0,2,2,0.37,0,50,0,16,114.81,42,100
"060374815004",2,0,4.66,"DCE12C; TCE","",1,0,2,2,1.17,0,50,0,28,123.29,45,100
"060374816042",4,3,2.76,"TCPR123; TCE; NO3N; DCE12C","TCE; NO3N; PCATE",1,0,1,1,0.55,0,100,0,19,577.58,91,100
"060374816051",2,0,4.66,"DCE12C; TCE","",1,0,1,2,0.03,0,50,0,4,123.29,45,50
"060374816052",2,0,4.66,"DCE12C; TCE","",1,0,2,3,0.16,0,33.33,0,11,82.2,33,66.67
"060374816053",2,0,4.66,"DCE12C; TCE","",1,0,2,2,0.23,0,50,0,13,123.29,45,100
"060374816061",4,3,3.28,"TCPR123; TCE; DCE12C; NO3N","TCE; NO3N; PCATE",3,0,4,4,0.08,0,75,0,7,437.13,85,100
"060374816062",4,3,2.87,"TCE; TCPR123; NO3N; DCE12C","TCE; NO3N; PCATE",3,0,3,4,1.68,0,75,0,32,434.01,84,75
"060374816063",2,0,4.66,"DCE12C; TCE","",1,0,2,2,0.24,0,50,0,13,123.29,45,100
"060374817111",7,4,2.66,"DCE12C; TCE; PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",2,0,4,4,0.42,0,50,0,17,463.28,86,100
"060374817112",2,0,4.66,"DCE12C; TCE","",1,0,2,2,0.52,0,50,0,19,123.29,45,100
"060374817121",5,4,1.85,"PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",1,0,2,2,7.22,0,50,0,55,359.27,79,100
"060374817122",5,4,1.85,"PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",1,0,2,2,4.27,0,50,0,47,359.27,79,100
"060374817141",2,0,4.66,"DCE12C; TCE","",1,0,2,4,0.01,0,25,0,2,61.65,27,50
"060374822021",5,4,1.85,"PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",1,0,2,2,4.2,0,50,0,46,359.27,79,100
"060374822022",5,4,1.85,"PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",1,0,1,1,0.43,0,100,0,17,718.53,94,100
"060374822023",5,4,1.85,"PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",1,0,1,1,0.05,0,100,0,6,718.53,94,100
"060374823011",2,1,2.25,"PB; AL","AL",1,0,1,1,0.77,0,100,0,23,272.54,72,100
"060374823012",2,1,2.25,"PB; AL","AL",1,0,1,1,0.16,0,100,0,11,272.54,72,100
"060374823032",2,1,2.25,"PB; AL","AL",1,0,2,2,0.11,0,50,0,9,136.27,49,100
"060374823033",2,1,2.25,"PB; AL","AL",1,0,2,2,7.41,0,50,0,55,136.27,49,100
"060374823041",5,4,1.85,"PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",1,0,2,2,0.71,0,50,0,22,359.27,79,100
"060374823042",2,1,2.25,"PB; AL","AL",1,0,2,2,2.85,0,50,0,40,136.27,49,100
"060374824011",2,1,2.25,"PB; AL","AL",1,0,1,1,8.49,0,100,0,57,272.54,72,100
"060374824012",2,1,2.25,"PB; AL","AL",1,0,1,1,7.29,0,100,0,55,272.54,72,100
"060374824013",2,1,2.25,"PB; AL","AL",1,0,1,1,10.72,0,100,0,61,272.54,72,100
"060374824021",5,4,1.82,"PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",2,0,2,2,4.25,0,100,0,46,718.23,94,100
"060374825022",5,4,1.85,"PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",1,0,2,2,0.97,0,50,0,25,359.27,79,100
"060374825031",5,4,1.82,"PCE; AS; NO3N; PB; AL","PCE; CR6; NO3N; AL",2,0,2,2,0.06,0,100,0,6,718.23,94,100
"060374825211",6,5,1.93,"PCE; TCPR123; AS; NO3N; PB; AL","PCE; CR6; AS; NO3N; AL",4,0,4,4,2.1,0,100,0,35,869.32,97,100
"060374825212",4,4,2.16,"PCE; TCPR123; AS; NO3N","PCE; CR6; AS; NO3N",2,0,2,2,1.43,0,100,0,30,621.59,92,100
"060374825213",6,5,2.03,"PCE; TCPR123; AS; NO3N; PB; AL","PCE; CR6; AS; NO3N; AL",3,0,3,3,1.85,0,100,0,34,870.31,97,100
"060374825221",4,4,2.02,"PCE; TCPR123; AS; NO3N","PCE; CR6; AS; NO3N",4,0,4,4,9.1,0,100,0,58,620.24,92,100
