MTRS,DomWellCou,Count of chemical constituents above MCL,Count of chemical constituents within 80% of MCL,Average MCL Index (for results above MCL),List of chemical constituents above MCL,List of chemical constituents within 80% of MCL,Section Risk Category
M10N18E12,8,,,,,,
M10N18E13,2,,,,,,
M10N18E14,0,,,,,,
M10N18E15,0,,,,,,
M10N18E16,0,,,,,,
M10N18E17,0,0,0,0,,,low
M10N18E18,0,0,0,0,,,low
M10N18E19,0,0,0,0,,,low
M10N18E20,2,0,0,0,,,low
M10N18E21,0,,,,,,
M10N18E22,0,,,,,,
M10N18E23,1,,,,,,
M10N18E24,1,,,,,,
M10N18E25,0,,,,,,
M10N18E26,0,,,,,,
M10N18E27,0,,,,,,
M10N18E28,0,,,,,,
M10N18E29,0,0,0,0,,,low
M10N18E30,0,0,0,0,,,low
M10N18E31,0,,,,,,
M10N18E32,0,,,,,,
M10N18E33,0,,,,,,
M10N18E34,0,,,,,,
M10N18E35,0,,,,,,
M10N18E36,0,,,,,,
M10N19E01,1,0,0,0,,,low
M10N19E02,0,0,0,0,,,low
M10N19E03,0,0,0,0,,,low
M10N19E04,0,0,0,0,,,low
M10N19E05,0,0,0,0,,,low
M10N19E06,5,0,0,0,,,low
M10N19E07,1,,,,,,
M10N19E08,0,,,,,,
M10N19E09,0,,,,,,
M10N19E10,0,,,,,,
M10N19E11,0,0,0,0,,,low
M10N19E12,0,0,0,0,,,low
M10N19E13,0,,,,,,
M10N19E14,0,,,,,,
M10N19E15,0,,,,,,
M10N19E16,0,,,,,,
M10N19E17,0,,,,,,
M10N19E18,0,,,,,,
M10N19E19,0,,,,,,
M10N19E20,0,,,,,,
M10N19E21,0,,,,,,
M10N19E22,0,,,,,,
M10N19E23,0,,,,,,
M10N19E24,2,,,,,,
M10N19E25,0,,,,,,
M10N19E26,0,,,,,,
M10N19E27,0,,,,,,
M10N19E28,0,,,,,,
M10N19E29,0,,,,,,
M10N19E30,0,,,,,,
M10N19E31,0,,,,,,
M10N19E32,0,,,,,,
M10N19E33,0,,,,,,
M10N19E34,0,,,,,,
M10N19E35,0,,,,,,
M10N19E36,0,,,,,,
M10N20E01,0,,,,,,
M10N20E02,0,,,,,,
M10N20E03,1,,,,,,
M10N20E04,0,,,,,,
M10N20E05,4,0,0,0,,,low
M10N20E06,7,0,0,0,,,low
M10N20E07,1,0,0,0,,,low
M10N20E08,0,0,0,0,,,low
M10N20E09,0,,,,,,
M10N20E10,0,,,,,,
M10N20E11,0,,,,,,
M10N20E12,0,,,,,,
M10N20E13,0,,,,,,
M10N20E14,0,,,,,,
M10N20E15,0,,,,,,
M10N20E16,0,1,0,1.0438,AS,,high
M10N20E17,0,1,0,1.0438,AS,,high
M10N20E18,0,1,0,1.0438,AS,,high
M10N20E19,3,1,0,1.0438,AS,,high
M10N20E20,0,1,0,1.0438,AS,,high
M10N20E21,3,1,0,1.0438,AS,,high
M10N20E22,0,0,0,0,,,low
M10N20E23,0,0,0,0,,,low
M10N20E24,0,0,0,0,,,low
M10N20E25,0,0,0,0,,,low
M10N20E26,0,0,0,0,,,low
M10N20E27,0,0,0,0,,,low
M10N20E28,0,1,0,1.0438,AS,,high
M10N20E29,0,1,0,1.0438,AS,,high
M10N20E30,0,1,0,1.0438,AS,,high
M10N20E31,0,,,,,,
M10N20E32,0,,,,,,
M10N20E33,0,,,,,,
M10N20E34,0,0,0,0,,,low
M10N20E35,1,0,0,0,,,low
M10N20E36,0,0,0,0,,,low
M10N21E01,0,,,,,,
M10N21E02,0,,,,,,
M10N21E03,0,,,,,,
M10N21E04,0,,,,,,
M10N21E05,0,,,,,,
M10N21E06,0,,,,,,
M10N21E07,0,,,,,,
M10N21E08,0,,,,,,
M10N21E09,0,,,,,,
M10N21E10,0,,,,,,
M10N21E11,0,,,,,,
M10N21E12,0,,,,,,
M10N21E13,0,,,,,,
M10N21E14,0,,,,,,
M10N21E15,0,,,,,,
M10N21E16,0,,,,,,
M10N21E17,0,,,,,,
M10N21E18,0,,,,,,
M10N21E19,0,,,,,,
M10N21E20,0,,,,,,
M10N21E21,0,,,,,,
M10N21E22,0,,,,,,
M10N21E23,0,,,,,,
M10N21E24,0,,,,,,
M10N21E25,0,,,,,,
M10N21E26,0,,,,,,
M10N21E27,0,,,,,,
M10N21E28,0,,,,,,
M10N21E29,0,,,,,,
M10N21E30,0,,,,,,
M10N21E31,0,,,,,,
M10N21E32,0,,,,,,
M10N21E33,0,,,,,,
M10N21E34,0,,,,,,
M10N21E35,0,,,,,,
M10N21E36,0,,,,,,
M10N22E07,0,,,,,,
M10N22E08,0,,,,,,
M10N22E16,0,,,,,,
M10N22E17,0,,,,,,
M10N22E18,0,,,,,,
M10N22E19,0,,,,,,
M10N22E20,0,,,,,,
M10N22E21,0,0,0,0,,,low
M10N22E22,0,0,0,0,,,low
M10N22E26,0,0,0,0,,,low
M10N22E27,4,0,0,0,,,low
M10N22E28,0,0,0,0,,,low
M10N22E29,0,,,,,,
M10N22E30,0,,,,,,
M10N22E31,0,,,,,,
M10N22E32,0,,,,,,
M10N22E33,0,0,0,0,,,low
M10N22E34,1,0,0,0,,,low
M10N22E35,0,0,0,0,,,low
M10N22E36,0,,,,,,
M10S01E01,0,0,0,0,,,low
M10S01E02,3,,,,,,
M10S01E03,6,0,0,0,,,low
M10S01E04,3,0,0,0,,,low
M10S01E05,0,0,0,0,,,low
M10S01E06,3,0,0,0,,,low
M10S01E07,0,,,,,,
M10S01E08,1,0,0,0,,,low
M10S01E09,0,0,0,0,,,low
M10S01E10,1,0,0,0,,,low
M10S01E11,4,,,,,,
M10S01E12,2,0,0,0,,,low
M10S01E13,7,0,1,0,,NO3N,med
M10S01E14,10,,,,,,
M10S01E15,3,,,,,,
M10S01E16,0,,,,,,
M10S01E17,0,,,,,,
M10S01E18,0,,,,,,
M10S01E19,0,,,,,,
M10S01E20,1,0,0,0,,,low
M10S01E21,0,0,0,0,,,low
M10S01E22,0,0,0,0,,,low
M10S01E23,3,,,,,,
M10S01E24,14,0,1,0,,NO3N,med
M10S01E25,5,0,0,0,,,low
M10S01E26,3,0,0,0,,,low
M10S01E27,3,0,0,0,,,low
M10S01E28,7,0,0,0,,,low
M10S01E29,1,0,0,0,,,low
M10S01E30,1,0,0,0,,,low
M10S01E31,17,0,0,0,,,low
M10S01E32,27,0,0,0,,,low
M10S01E33,1,0,0,0,,,low
M10S01E34,3,0,0,0,,,low
M10S01E35,9,0,0,0,,,low
M10S01E36,9,0,0,0,,,low
M10S01W01,15,0,1,0,,AS,med
M10S01W02,11,0,1,0,,AS,med
M10S01W03,15,0,1,0,,AS,med
M10S01W04,11,0,0,0,,,low
M10S01W05,13,0,0,0,,,low
M10S01W06,34,0,0,0,,,low
M10S01W07,20,0,1,0,,AS,med
M10S01W08,8,0,1,0,,AS,med
M10S01W09,21,0,0,0,,,low
M10S01W10,16,0,1,0,,AS,med
M10S01W11,4,0,1,0,,AS,med
M10S01W12,1,0,1,0,,AS,med
M10S01W13,7,,,,,,
M10S01W14,21,0,0,0,,,low
M10S01W15,35,1,0,1.29,AS,,high
M10S01W16,37,0,0,0,,,low
M10S01W17,24,0,1,0,,AS,med
M10S01W18,16,0,1,0,,AS,med
M10S01W19,16,1,1,1.440376576,AS,AS,high
M10S01W20,32,0,1,0,,AS,med
M10S01W21,32,0,0,0,,,low
M10S01W22,19,0,0,0,,,low
M10S01W23,33,0,0,0,,,low
M10S01W24,0,0,0,0,,,low
M10S01W25,2,0,0,0,,,low
M10S01W26,26,0,0,0,,,low
M10S01W27,17,0,0,0,,,low
M10S01W28,36,0,0,0,,,low
M10S01W29,27,0,0,0,,,low
M10S01W30,57,0,0,0,,,low
M10S01W31,61,1,0,1.709083333,AS,,high
M10S01W32,21,0,0,0,,,low
M10S01W33,25,0,0,0,,,low
M10S01W34,53,0,0,0,,,low
M10S01W35,28,0,0,0,,,low
M10S01W36,7,0,0,0,,,low
M10S02E01,0,0,0,0,,,low
M10S02E02,15,,,,,,
M10S02E03,5,,,,,,
M10S02E04,3,,,,,,
M10S02E05,18,0,0,0,,,low
M10S02E06,8,0,0,0,,,low
M10S02E07,0,0,0,0,,,low
M10S02E08,2,0,0,0,,,low
M10S02E09,1,,,,,,
M10S02E10,2,,,,,,
M10S02E11,8,,,,,,
M10S02E12,8,0,0,0,,,low
M10S02E13,4,0,0,0,,,low
M10S02E14,3,0,0,0,,,low
M10S02E15,3,0,0,0,,,low
M10S02E16,3,,,,,,
M10S02E17,3,0,1,0,,NO3N,med
M10S02E18,4,0,1,0,,NO3N,med
M10S02E19,0,0,1,0,,NO3N,med
M10S02E20,5,0,0,0,,,low
M10S02E21,9,0,0,0,,,low
M10S02E22,5,0,0,0,,,low
M10S02E23,15,0,0,0,,,low
M10S02E24,2,0,0,0,,,low
M10S02E25,25,0,0,0,,,low
M10S02E26,10,0,0,0,,,low
M10S02E27,15,0,0,0,,,low
M10S02E28,6,0,0,0,,,low
M10S02E29,0,0,0,0,,,low
M10S02E30,14,0,0,0,,,low
M10S02E31,3,0,0,0,,,low
M10S02E32,5,0,0,0,,,low
M10S02E33,2,0,0,0,,,low
M10S02E34,6,0,0,0,,,low
M10S02E35,22,0,0,0,,,low
M10S02E36,2,0,0,0,,,low
M10S02W01,24,0,0,0,,,low
M10S02W02,7,0,0,0,,,low
M10S02W03,7,0,0,0,,,low
M10S02W04,19,0,0,0,,,low
M10S02W05,17,0,0,0,,,low
M10S02W06,14,0,0,0,,,low
M10S02W07,40,0,0,0,,,low
M10S02W08,1,0,0,0,,,low
M10S02W09,14,0,0,0,,,low
M10S02W10,13,0,0,0,,,low
M10S02W11,10,0,0,0,,,low
M10S02W12,18,0,1,0,,AS,med
M10S02W13,50,0,1,0,,AS,med
M10S02W14,2,0,0,0,,,low
M10S02W15,23,0,0,0,,,low
M10S02W16,2,0,0,0,,,low
M10S02W17,7,0,0,0,,,low
M10S02W18,47,0,0,0,,,low
M10S02W19,32,0,0,0,,,low
M10S02W20,37,1,0,1.03267767,AS,,high
M10S02W21,9,1,0,2.03,AS,,high
M10S02W22,12,0,0,0,,,low
M10S02W23,17,0,0,0,,,low
M10S02W24,33,0,0,0,,,low
M10S02W25,50,1,0,5.05625,AS,,high
M10S02W26,4,1,0,1.911947608,AS,,high
M10S02W27,10,0,0,0,,,low
M10S02W28,11,1,0,2.03,AS,,high
M10S02W29,9,1,0,2.03,AS,,high
M10S02W30,3,1,0,2.03,AS,,high
M10S02W31,27,1,0,2.03,AS,,high
M10S02W32,5,1,0,1.035758252,AS,,high
M10S02W33,10,1,0,1.035758252,AS,,high
M10S02W34,1,0,0,0,,,low
M10S02W35,0,1,0,5.05625,AS,,high
M10S02W36,48,1,0,2.556625,AS,,high
M10S03E01,67,1,2,1.366514834,NO3N,NO3N; PCATE,high
M10S03E02,47,0,0,0,,,low
M10S03E03,48,0,0,0,,,low
M10S03E04,59,1,1,1.35,NO3N,NO3N,high
M10S03E05,93,0,0,0,,,low
M10S03E06,14,0,0,0,,,low
M10S03E07,3,1,1,1.151666667,NO3N,NO3N,high
M10S03E08,26,1,1,1.151666667,NO3N,NO3N,high
M10S03E09,8,1,1,1.151666667,NO3N,NO3N,high
M10S03E10,18,1,1,1.2180538,NO3N,NO3N,high
M10S03E11,50,0,1,0,,NO3N,med
M10S03E12,53,0,0,0,,,low
M10S03E13,31,0,0,0,,,low
M10S03E14,14,1,1,1.2180538,NO3N,NO3N,high
M10S03E15,2,1,1,2.025697063,NO3N,NO3N,high
M10S03E16,1,1,1,1.151666667,NO3N,NO3N,high
M10S03E17,67,1,1,1.151666667,NO3N,NO3N,high
M10S03E18,30,1,1,1.151666667,NO3N,NO3N,high
M10S03E19,0,1,1,1.151666667,NO3N,NO3N,high
M10S03E20,23,0,0,0,,,low
M10S03E21,29,0,0,0,,,low
M10S03E22,12,1,1,2.025697063,NO3N,NO3N,high
M10S03E23,26,1,1,2.341024565,NO3N,NO3N,high
M10S03E24,21,1,0,1.951330492,NO3N,,high
M10S03E25,28,1,1,1.520717163,NO3N,NO3N,high
M10S03E26,34,0,0,0,,,low
M10S03E27,33,1,1,2.269316269,NO3N,NO3N,high
M10S03E28,33,1,1,1.705292213,NO3N,NO3N,high
M10S03E29,18,0,0,0,,,low
M10S03E30,17,0,0,0,,,low
M10S03E31,0,1,0,1.03,AL,,high
M10S03E32,9,0,0,0,,,low
M10S03E33,59,0,1,0,,NO3N,med
M10S03E34,19,1,1,1.705292213,NO3N,NO3N,high
M10S03E35,1,1,0,1.705292213,NO3N,,high
M10S03E36,17,1,1,1.816147684,NO3N,NO3N,high
M10S03W01,97,,,,,,
M10S03W02,1,,,,,,
M10S03W03,0,,,,,,
M10S03W04,1,,,,,,
M10S03W05,0,,,,,,
M10S03W06,0,,,,,,
M10S03W07,4,0,0,0,,,low
M10S03W08,2,0,0,0,,,low
M10S03W09,1,,,,,,
M10S03W10,0,,,,,,
M10S03W11,0,0,0,0,,,low
M10S03W12,40,0,0,0,,,low
M10S03W13,92,0,0,0,,,low
M10S03W14,29,0,0,0,,,low
M10S03W15,0,,,,,,
M10S03W16,2,,,,,,
M10S03W17,0,0,0,0,,,low
M10S03W18,1,0,0,0,,,low
M10S03W19,2,0,0,0,,,low
M10S03W20,1,0,0,0,,,low
M10S03W21,0,,,,,,
M10S03W22,0,,,,,,
M10S03W23,37,0,0,0,,,low
M10S03W24,38,0,0,0,,,low
M10S03W25,8,,,,,,
M10S03W26,1,,,,,,
M10S03W27,0,,,,,,
M10S03W28,0,,,,,,
M10S03W29,4,,,,,,
M10S03W30,1,,,,,,
M10S03W32,3,,,,,,
M10S03W33,4,,,,,,
M10S03W34,0,,,,,,
M10S03W35,0,,,,,,
M10S03W36,1,,,,,,
M10S04E01,0,,,,,,
M10S04E02,0,,,,,,
M10S04E03,0,0,0,0,,,low
M10S04E04,1,0,0,0,,,low
M10S04E05,0,0,0,0,,,low
M10S04E06,49,0,0,0,,,low
M10S04E07,129,1,1,1.448148102,NO3N,NO3N,high
M10S04E08,58,1,1,3.969595019,NO3N,NO3N,high
M10S04E09,0,0,0,0,,,low
M10S04E10,7,0,0,0,,,low
M10S04E11,2,,,,,,
M10S04E12,1,,,,,,
M10S04E13,7,,,,,,
M10S04E14,8,,,,,,
M10S04E15,24,0,0,0,,,low
M10S04E16,3,1,1,1.14912577,NO3N,NO3N,high
M10S04E17,88,0,0,0,,,low
M10S04E18,79,1,1,3.932397182,NO3N,NO3N,high
M10S04E19,44,1,1,1.279691391,NO3N,NO3N,high
M10S04E20,40,1,1,1.179651834,NO3N,NO3N,high
M10S04E21,30,0,0,0,,,low
M10S04E22,27,1,0,1.566417687,NO3N,,high
M10S04E23,0,1,1,1.3,NO3N,NO3N,high
M10S04E24,1,,,,,,
M10S04E25,0,0,0,0,,,low
M10S04E26,2,1,1,1.325005644,NO3N,NO3N,high
M10S04E27,52,1,1,1.3,NO3N,NO3N,high
M10S04E28,34,1,0,2.479194784,NO3N,,high
M10S04E29,10,1,0,1.665469165,NO3N,,high
M10S04E30,16,1,0,1.401055842,NO3N,,high
M10S04E31,3,1,1,1.620089189,NO3N,NO3N,high
M10S04E32,1,1,1,1.255418663,NO3N,NO3N,high
M10S04E33,18,1,1,2.434983846,NO3N,NO3N,high
M10S04E34,15,2,1,1.551683424,NO3N; NO2,NO3N,high
M10S04E35,13,0,0,0,,,low
M10S04E36,2,1,0,1.601,NO3N,,high
M10S04W01,2,,,,,,
M10S04W02,1,,,,,,
M10S04W03,0,,,,,,
M10S04W11,1,,,,,,
M10S04W12,2,0,0,0,,,low
M10S04W13,1,0,0,0,,,low
M10S04W13,1,0,0,0,,,low
M10S04W24,0,0,0,0,,,low
M10S05E01,0,0,0,0,,,low
M10S05E02,0,,,,,,
M10S05E03,0,,,,,,
M10S05E04,0,,,,,,
M10S05E05,0,,,,,,
M10S05E06,0,,,,,,
M10S05E07,0,,,,,,
M10S05E08,0,,,,,,
M10S05E09,0,,,,,,
M10S05E10,0,,,,,,
M10S05E11,0,,,,,,
M10S05E12,0,,,,,,
M10S05E13,0,,,,,,
M10S05E14,0,,,,,,
M10S05E15,0,,,,,,
M10S05E16,0,,,,,,
M10S05E17,0,,,,,,
M10S05E18,1,,,,,,
M10S05E19,1,,,,,,
M10S05E20,0,,,,,,
M10S05E21,0,,,,,,
M10S05E22,0,,,,,,
M10S05E23,0,,,,,,
M10S05E24,0,,,,,,
M10S05E25,0,,,,,,
M10S05E26,1,,,,,,
M10S05E27,1,,,,,,
M10S05E28,1,,,,,,
M10S05E29,0,,,,,,
M10S05E30,0,,,,,,
M10S05E31,1,0,0,0,,,low
M10S05E32,0,,,,,,
M10S05E33,0,,,,,,
M10S05E34,0,,,,,,
M10S05E35,0,,,,,,
M10S05E36,0,,,,,,
M10S06E01,0,,,,,,
M10S06E02,0,,,,,,
M10S06E03,0,,,,,,
M10S06E04,0,,,,,,
M10S06E05,0,0,0,0,,,low
M10S06E06,0,0,0,0,,,low
M10S06E07,0,,,,,,
M10S06E08,0,,,,,,
M10S06E09,0,,,,,,
M10S06E10,0,,,,,,
M10S06E11,0,,,,,,
M10S06E12,0,,,,,,
M10S06E13,0,,,,,,
M10S06E14,0,,,,,,
M10S06E15,0,,,,,,
M10S06E16,0,,,,,,
M10S06E17,1,,,,,,
M10S06E18,0,,,,,,
M10S06E19,0,,,,,,
M10S06E20,0,,,,,,
M10S06E21,0,,,,,,
M10S06E22,1,,,,,,
M10S06E23,0,,,,,,
M10S06E24,0,,,,,,
M10S06E25,0,,,,,,
M10S06E26,0,,,,,,
M10S06E27,1,,,,,,
M10S06E28,1,,,,,,
M10S06E29,0,,,,,,
M10S06E30,0,,,,,,
M10S06E31,0,,,,,,
M10S06E32,0,,,,,,
M10S06E33,0,,,,,,
M10S06E34,0,,,,,,
M10S06E35,0,,,,,,
M10S06E36,0,,,,,,
M10S07E01,0,,,,,,
M10S07E02,0,,,,,,
M10S07E03,0,,,,,,
M10S07E04,0,,,,,,
M10S07E05,0,,,,,,
M10S07E06,0,,,,,,
M10S07E07,0,,,,,,
M10S07E08,0,,,,,,
M10S07E09,0,,,,,,
M10S07E10,0,,,,,,
M10S07E11,0,,,,,,
M10S07E12,0,,,,,,
M10S07E13,0,,,,,,
M10S07E14,0,,,,,,
M10S07E15,2,,,,,,
M10S07E16,2,,,,,,
M10S07E17,4,,,,,,
M10S07E18,2,,,,,,
M10S07E19,4,,,,,,
M10S07E20,2,,,,,,
M10S07E21,0,,,,,,
M10S07E22,0,,,,,,
M10S07E23,0,,,,,,
M10S07E24,0,,,,,,
M10S07E25,0,,,,,,
M10S07E26,0,,,,,,
M10S07E27,0,,,,,,
M10S07E28,0,,,,,,
M10S07E29,0,,,,,,
M10S07E30,0,,,,,,
M10S07E31,0,,,,,,
M10S07E32,0,,,,,,
M10S07E33,0,,,,,,
M10S07E34,0,,,,,,
M10S07E35,0,,,,,,
M10S07E36,0,,,,,,
M10S08E01,0,,,,,,
M10S08E02,0,,,,,,
M10S08E03,0,,,,,,
M10S08E04,0,,,,,,
M10S08E05,0,,,,,,
M10S08E06,0,,,,,,
M10S08E07,0,,,,,,
M10S08E08,0,,,,,,
M10S08E09,0,,,,,,
M10S08E10,0,,,,,,
M10S08E11,0,,,,,,
M10S08E12,0,,,,,,
M10S08E13,0,,,,,,
M10S08E14,0,,,,,,
M10S08E15,0,,,,,,
M10S08E16,0,,,,,,
M10S08E17,0,,,,,,
M10S08E18,0,,,,,,
M10S08E19,0,,,,,,
M10S08E20,0,,,,,,
M10S08E21,0,,,,,,
M10S08E22,0,,,,,,
M10S08E23,0,,,,,,
M10S08E24,0,,,,,,
M10S08E25,1,,,,,,
M10S08E26,0,,,,,,
M10S08E27,0,,,,,,
M10S08E28,0,,,,,,
M10S08E29,0,,,,,,
M10S08E30,0,,,,,,
M10S08E31,0,,,,,,
M10S08E32,0,,,,,,
M10S08E33,0,,,,,,
M10S08E34,0,,,,,,
M10S08E35,0,,,,,,
M10S08E36,0,,,,,,
M10S09E01,10,1,0,2.224,CR6,,high
M10S09E02,2,1,0,1.292,CR6,,high
M10S09E03,0,0,0,0,,,low
M10S09E04,2,0,0,0,,,low
M10S09E05,1,0,0,0,,,low
M10S09E06,0,0,0,0,,,low
M10S09E07,0,0,0,0,,,low
M10S09E08,0,0,0,0,,,low
M10S09E09,4,0,0,0,,,low
M10S09E10,2,,,,,,
M10S09E11,0,1,0,2.224,CR6,,high
M10S09E12,1,1,0,2.1895,CR6,,high
M10S09E13,9,,,,,,
M10S09E14,5,,,,,,
M10S09E15,2,,,,,,
M10S09E16,0,,,,,,
M10S09E17,0,,,,,,
M10S09E18,0,,,,,,
M10S09E19,0,,,,,,
M10S09E20,0,,,,,,
M10S09E21,0,,,,,,
M10S09E22,0,,,,,,
M10S09E23,1,,,,,,
M10S09E24,3,,,,,,
M10S09E25,2,,,,,,
M10S09E26,1,,,,,,
M10S09E27,0,,,,,,
M10S09E28,3,,,,,,
M10S09E29,0,,,,,,
M10S09E30,0,,,,,,
M10S09E31,0,,,,,,
M10S09E32,0,,,,,,
M10S09E33,1,,,,,,
M10S09E34,0,,,,,,
M10S09E35,0,,,,,,
M10S09E36,0,,,,,,
M10S10E01,3,0,0,0,,,low
M10S10E02,8,0,0,0,,,low
M10S10E03,11,,,,,,
M10S10E04,7,,,,,,
M10S10E05,0,1,0,2.155,CR6,,high
M10S10E06,15,1,0,2.155,CR6,,high
M10S10E07,4,1,0,2.1895,CR6,,high
M10S10E08,0,1,1,1.790970238,CR6,AS,high
M10S10E09,8,1,1,1.678011905,CR6,AS,high
M10S10E10,14,1,1,1.678011905,CR6,AS,high
M10S10E11,0,,,,,,
M10S10E12,1,,,,,,
M10S10E13,0,2,0,1.895625,CR6; AS,,high
M10S10E14,0,2,0,1.895625,CR6; AS,,high
M10S10E15,3,2,1,1.502583333,CR6; AS,AS,high
M10S10E16,13,1,1,1.678011905,CR6,AS,high
M10S10E17,2,1,1,1.678011905,CR6,AS,high
M10S10E18,3,,,,,,
M10S10E19,8,,,,,,
M10S10E20,4,1,1,1.678011905,CR6,AS,high
M10S10E21,1,1,1,1.678011905,CR6,AS,high
M10S10E22,8,2,1,1.502583333,CR6; AS,AS,high
M10S10E23,9,2,0,1.895625,CR6; AS,,high
M10S10E24,6,2,0,1.8078125,CR6; AS,,high
M10S10E25,7,2,0,1.8078125,CR6; AS,,high
M10S10E26,24,2,0,1.895625,CR6; AS,,high
M10S10E27,9,2,0,1.895625,CR6; AS,,high
M10S10E28,10,0,0,0,,,low
M10S10E29,15,0,0,0,,,low
M10S10E30,4,0,0,0,,,low
M10S10E31,4,0,0,0,,,low
M10S10E32,4,0,0,0,,,low
M10S10E33,2,0,0,0,,,low
M10S10E34,7,0,0,0,,,low
M10S10E35,7,0,0,0,,,low
M10S10E36,4,0,1,0,,AS,med
M10S11E01,2,0,0,0,,,low
M10S11E02,2,0,0,0,,,low
M10S11E03,0,,,,,,
M10S11E04,1,,,,,,
M10S11E05,1,,,,,,
M10S11E06,0,0,0,0,,,low
M10S11E07,0,,,,,,
M10S11E08,0,,,,,,
M10S11E09,2,,,,,,
M10S11E10,7,,,,,,
M10S11E11,1,0,0,0,,,low
M10S11E12,0,0,0,0,,,low
M10S11E13,1,,,,,,
M10S11E14,3,,,,,,
M10S11E15,4,,,,,,
M10S11E16,1,,,,,,
M10S11E17,0,,,,,,
M10S11E18,0,0,0,0,,,low
M10S11E19,0,0,1,0,,AS,med
M10S11E20,2,0,1,0,,AS,med
M10S11E21,2,,,,,,
M10S11E22,0,,,,,,
M10S11E23,1,,,,,,
M10S11E24,0,,,,,,
M10S11E25,3,,,,,,
M10S11E26,1,,,,,,
M10S11E27,3,,,,,,
M10S11E28,0,,,,,,
M10S11E29,3,0,1,0,,AS,med
M10S11E30,3,0,1,0,,AS,med
M10S11E31,11,0,1,0,,AS,med
M10S11E32,0,0,1,0,,AS,med
M10S11E33,1,,,,,,
M10S11E34,4,,,,,,
M10S11E35,0,,,,,,
M10S11E36,0,,,,,,
M10S12E01,0,,,,,,
M10S12E02,3,2,0,1.303333333,PB; ALPHA,,high
M10S12E03,1,2,0,1.303333333,PB; ALPHA,,high
M10S12E04,2,2,0,1.303333333,PB; ALPHA,,high
M10S12E05,3,0,0,0,,,low
M10S12E06,2,0,0,0,,,low
M10S12E07,0,0,0,0,,,low
M10S12E08,3,0,0,0,,,low
M10S12E09,1,2,0,1.303333333,PB; ALPHA,,high
M10S12E10,1,2,0,1.303333333,PB; ALPHA,,high
M10S12E11,0,2,0,1.303333333,PB; ALPHA,,high
M10S12E12,2,,,,,,
M10S12E13,4,,,,,,
M10S12E14,3,0,1,0,,AS,med
M10S12E15,1,0,1,0,,AS,med
M10S12E16,3,0,1,0,,AS,med
M10S12E17,3,,,,,,
M10S12E18,5,,,,,,
M10S12E19,2,,,,,,
M10S12E20,1,,,,,,
M10S12E21,2,0,1,0,,AS,med
M10S12E22,9,0,1,0,,AS,med
M10S12E23,15,0,1,0,,AS,med
M10S12E24,4,,,,,,
M10S12E25,5,,,,,,
M10S12E26,3,0,1,0,,AS,med
M10S12E27,12,0,0,0,,,low
M10S12E28,5,0,0,0,,,low
M10S12E29,4,0,0,0,,,low
M10S12E30,2,,,,,,
M10S12E31,3,,,,,,
M10S12E32,3,0,0,0,,,low
M10S12E33,8,0,0,0,,,low
M10S12E34,18,0,0,0,,,low
M10S12E35,4,,,,,,
M10S12E36,3,,,,,,
M10S13E01,2,0,0,0,,,low
M10S13E02,1,1,1,1.226421356,BA,AS,high
M10S13E03,0,1,1,1.226421356,BA,AS,high
M10S13E04,1,1,1,1.226421356,BA,AS,high
M10S13E05,1,,,,,,
M10S13E06,0,,,,,,
M10S13E07,1,,,,,,
M10S13E08,0,,,,,,
M10S13E09,0,1,1,1.226421356,BA,AS,high
M10S13E10,2,1,1,1.226421356,BA,AS,high
M10S13E11,1,1,1,1.226421356,BA,AS,high
M10S13E12,1,0,0,0,,,low
M10S13E13,0,0,0,0,,,low
M10S13E14,2,1,1,1.226421356,BA,AS,high
M10S13E15,0,1,1,1.226421356,BA,AS,high
M10S13E16,1,1,1,1.226421356,BA,AS,high
M10S13E17,1,,,,,,
M10S13E18,2,,,,,,
M10S13E19,7,,,,,,
M10S13E20,2,,,,,,
M10S13E21,0,,,,,,
M10S13E22,3,,,,,,
M10S13E23,0,,,,,,
M10S13E24,0,,,,,,
M10S13E25,0,,,,,,
M10S13E26,0,,,,,,
M10S13E27,1,,,,,,
M10S13E28,2,,,,,,
M10S13E29,6,,,,,,
M10S13E30,3,,,,,,
M10S13E31,4,,,,,,
M10S13E32,1,,,,,,
M10S13E33,1,,,,,,
M10S13E34,2,,,,,,
M10S13E35,0,,,,,,
M10S13E36,0,,,,,,
M10S14E01,2,,,,,,
M10S14E02,1,0,0,0,,,low
M10S14E03,12,0,0,0,,,low
M10S14E04,1,0,0,0,,,low
M10S14E05,4,0,0,0,,,low
M10S14E06,2,0,0,0,,,low
M10S14E07,3,0,0,0,,,low
M10S14E08,2,0,0,0,,,low
M10S14E09,3,0,0,0,,,low
M10S14E10,0,0,0,0,,,low
M10S14E11,2,0,0,0,,,low
M10S14E12,0,,,,,,
M10S14E13,1,,,,,,
M10S14E14,1,,,,,,
M10S14E15,3,,,,,,
M10S14E16,3,0,0,0,,,low
M10S14E17,0,0,0,0,,,low
M10S14E18,2,0,0,0,,,low
M10S14E19,2,0,0,0,,,low
M10S14E20,0,0,0,0,,,low
M10S14E21,0,0,0,0,,,low
M10S14E22,1,,,,,,
M10S14E23,2,,,,,,
M10S14E24,3,,,,,,
M10S14E25,2,,,,,,
M10S14E26,2,,,,,,
M10S14E27,0,,,,,,
M10S14E28,0,0,0,0,,,low
M10S14E29,0,0,0,0,,,low
