"GEOID","wq_risk","comb_risk","wq_score","ex_risk","Pop18","adj_dw","statesmallcount","dwss_cou","dwss_den","DAC_status"
"060371204004",97,81,874.84,0,1107,0,0,0,0,"DAC"
"060371210103",97,81,866.19,0,1390,0,0,0,0,"Data Not Available"
"060371210104",92,76,618.63,0,1234,0,0,0,0,"None"
"060371210202",99,83,1117.17,0,1788,0,0,0,0,"DAC"
"060371210203",92,76,613.29,0,796,0,0,0,0,"DAC"
"060371211022",51,40,155.21,0,550,0,0,0,0,"DAC"
"060371212101",94,78,721.09,0,2183,0,0,0,0,"DAC"
"060371212102",94,78,721.21,0,883,0,0,0,0,"None"
"060371220003",97,81,869.22,0,1168,0,0,0,0,"None"
"060371230201",98,82,930.86,0,1939,0,0,0,0,"SDAC"
"060371230202",97,81,871.21,0,1404,0,0,0,0,"None"
"060371233031",93,77,671.94,0,663,0,0,0,0,"None"
"060371233041",53,42,161.39,0,2116,0,0,0,0,"SDAC"
"060371233042",93,77,671.94,0,1037,0,0,0,0,"DAC"
"060371233043",93,77,671.94,0,1195,0,0,0,0,"SDAC"
"060371234201",31,23,80.69,0,2556,0,0,0,0,"SDAC"
"060371234202",88,72,502.63,0,1023,0,0,0,0,"None"
"060371234203",85,69,447.96,0,780,0,0,0,0,"Data Not Available"
"060371235102",19,13,40.35,0,1964,0,0,0,0,"SDAC"
"060371235201",22,16,53.8,0,2888,0,0,0,0,"DAC"
"060371236011",53,42,161.39,0,1090,0,0,0,0,"SDAC"
"060371236012",90,74,541.04,0,1742,0,0,0,0,"None"
"060371236013",75,60,312.13,0,1909,0,0,0,0,"DAC"
"060371236021",31,23,80.69,0,2154,0,0,0,0,"DAC"
"060371236022",31,23,80.69,0,623,0,0,0,0,"DAC"
"060371236023",31,23,80.69,0,887,0,0,0,0,"None"
"060371237001",93,77,674.57,0,806,0,0,0,0,"None"
"060371237002",93,77,674.57,0,940,0,0,0,0,"None"
"060371237003",93,77,674.57,0,1429,0,0,0,0,"SDAC"
"060371237004",93,77,674.57,0,1163,0,0,0,0,"None"
"060371240001",83,68,420.46,0,1458,0,0,0,0,"None"
"060371240002",67,54,235.12,0,1293,0,0,0,0,"None"
"060371240003",62,50,210.23,0,1445,0,0,0,0,"None"
"060371240004",62,50,210.23,0,935,0,0,0,0,"None"
"060371244001",95,79,722.81,0,1113,0,0,0,0,"None"
"060371244002",95,79,722.81,0,1234,0,0,0,0,"None"
"060371244003",84,69,420.46,0,2343,0,0,0,0,"None"
"060371245002",19,13,40.35,0,1283,0,0,0,0,"None"
"060371247001",62,50,210.23,0,1289,0,0,0,0,"None"
"060371247002",37,28,105.12,0,1238,0,0,0,0,"None"
"060371247003",49,39,140.15,0,1921,0,0,0,0,"None"
"060371249021",87,71,470.24,0,2654,0,0,0,0,"SDAC"
"060371249031",84,69,420.46,0,2485,0,0,0,0,"DAC"
"060371249032",87,71,470.24,0,1102,0,0,0,0,"DAC"
"060371251002",62,50,210.01,0,3129,0,0,0,0,"DAC"
"060371251003",62,50,210.01,0,824,0,0,0,0,"None"
"060371253102",99,83,1105.94,0,1342,0,0,0,0,"DAC"
"060371852032",81,66,366.39,0,735,0,0,0,0,"DAC"
"060371861001",69,55,262.39,0,1201,0,0,0,0,"None"
"060371861002",47,37,131.19,0,1021,0,0,0,0,"None"
"060371861004",47,37,131.19,0,1020,0,0,0,0,"None"
"060371864041",80,65,365.06,0,1912,0,0,0,0,"DAC"
"060371864042",80,65,365.06,0,904,0,0,0,0,"None"
"060371873002",81,66,366.39,0,1651,0,0,0,0,"None"
"060371951004",59,47,183.2,0,1388,0,0,0,0,"None"
"060371952022",45,36,122.13,0,912,0,0,0,0,"None"
"060371954001",59,47,183.2,0,1066,0,0,0,0,"None"
"060371954003",59,47,183.2,0,1058,0,0,0,0,"None"
"060371954004",45,36,122.13,0,917,0,0,0,0,"None"
"060371955002",59,47,183.2,0,2042,0,0,0,0,"None"
"060371955004",59,47,183.2,0,551,0,0,0,0,"None"
"060372046001",25,18,57.7,0,2753,0,0,0,0,"SDAC"
"060372047003",42,33,115.4,0,1793,0,0,0,0,"None"
"060372060312",18,12,38.47,0,898,0,0,0,0,"None"
"060372260022",16,11,28.85,0,366,0,0,0,0,"SDAC"
"060372643023",36,28,100.53,0,1363,0,0,0,0,"None"
"060372672001",65,52,219.91,0,3648,0,0,0,0,"None"
"060372672002",50,39,146.61,0,1851,0,0,0,0,"None"
"060372672003",38,29,109.96,0,866,0,0,0,0,"None"
"060372676002",85,69,438.38,0,784,0,0,0,0,"Data Not Available"
"060372676003",85,69,436.94,0,864,0,0,0,0,"None"
"060372678001",65,52,219.91,0,693,0,0,0,0,"None"
"060372678002",65,52,219.91,0,753,0,0,0,0,"None"
"060372678003",65,52,219.91,0,1234,0,0,0,0,"None"
"060372711003",65,52,219.91,0,643,0,0,0,0,"None"
"060372712001",85,69,439.83,0,1905,0,0,0,0,"None"
"060372712002",85,69,439.83,0,829,0,0,0,0,"DAC"
"060372713001",65,52,219.91,0,528,0,0,0,0,"None"
"060372713002",85,69,439.83,0,1066,0,0,0,0,"None"
"060372713003",85,69,439.83,0,1319,0,0,0,0,"None"
"060372713004",85,69,439.83,0,630,0,0,0,0,"None"
"060372713005",85,69,439.83,0,532,0,0,0,0,"None"
"060372714001",85,69,439.83,0,589,0,0,0,0,"None"
"060372714002",85,70,439.83,0,1200,0,0,0,0,"None"
"060372714003",73,59,293.22,0,1964,0,0,0,0,"None"
"060372715002",85,70,439.83,0,698,0,0,0,0,"None"
"060372715003",85,70,439.83,0,1375,0,0,0,0,"None"
"060372716001",65,52,219.91,0,1426,0,0,0,0,"None"
"060372716002",85,70,439.83,0,882,0,0,0,0,"None"
"060372716004",65,52,219.91,0,1785,0,0,0,0,"None"
"060372717022",65,52,219.91,0,1056,0,0,0,0,"None"
"060372721001",85,70,439.83,0,1161,0,0,0,0,"None"
"060372721003",65,52,219.91,0,948,0,0,0,0,"None"
"060372721004",65,52,219.91,0,759,0,0,0,0,"None"
"060372731001",65,52,219.91,0,631,0,0,0,0,"None"
"060372731002",65,52,219.91,0,1172,0,0,0,0,"None"
"060372731003",50,39,146.61,0,761,0,0,0,0,"None"
"060372774001",24,18,56.49,0,969,0,0,0,0,"DAC"
"060372774002",24,18,56.49,0,294,0,0,0,0,"SDAC"
"060372920003",3,1,6.25,0,2869,0,0,0,0,"SDAC"
"060373002001",61,49,196.04,0,1233,0,0,0,0,"None"
"060373002002",64,51,217.73,0,1039,0,0,0,0,"None"
"060373002003",69,55,261.27,0,1037,0,0,0,0,"None"
"060373002004",53,42,161.03,0,605,0,0,0,0,"None"
"060373002005",53,42,161.05,0,1597,0,0,0,0,"None"
"060373003016",53,42,161.05,0,1590,0,0,0,0,"None"
"060373004001",53,42,161.03,0,942,0,0,0,0,"None"
"060373004002",69,55,261.26,0,710,0,0,0,0,"None"
"060373004003",69,55,261.2,0,1473,0,0,0,0,"None"
"060373004005",69,56,261.2,0,786,0,0,0,0,"None"
"060373005011",66,53,228.64,0,1560,0,0,0,0,"None"
"060373005012",69,56,261.25,0,465,0,0,0,0,"None"
"060373005013",69,56,261.25,0,1120,0,0,0,0,"None"
"060373006003",61,49,196.01,0,3421,0,0,0,0,"None"
"060373006005",69,56,261.25,0,2423,0,0,0,0,"None"
"060373007011",12,7,25,0,818,0,0,0,0,"None"
"060373007012",12,7,25,0,1109,0,0,0,0,"None"
"060373007013",12,7,25,0,755,0,0,0,0,"None"
"060373007021",12,7,25,0,2712,0,0,0,0,"None"
"060373007022",71,57,266.35,0,2771,0,0,0,0,"None"
"060373008001",12,7,25,0,2988,0,0,0,0,"None"
"060373008005",12,7,25,0,835,0,0,0,0,"Data Not Available"
"060373009011",37,28,105.64,0,1435,0,0,0,0,"None"
"060373009012",2,1,5,0,1774,0,0,0,0,"None"
"060373009013",30,23,75.46,0,2984,0,0,0,0,"None"
"060373009021",66,53,232.51,0,812,0,0,0,0,"None"
"060373010002",6,3,12.5,0,1558,0,0,0,0,"None"
"060373010004",64,51,215.3,0,1276,0,0,0,0,"DAC"
"060373011001",64,51,215.3,0,816,0,0,0,0,"None"
"060373011002",77,62,322.95,0,868,0,0,0,0,"None"
"060373014003",38,29,109.47,0,631,0,0,0,0,"None"
"060373017021",79,64,348.77,0,2073,0,0,0,0,"None"
"060373017022",79,64,348.77,0,1945,0,0,0,0,"SDAC"
"060373017023",85,70,439.68,0,930,0,0,0,0,"SDAC"
"060373018011",85,70,439.68,0,1038,0,0,0,0,"None"
"060373018012",85,70,439.68,0,2772,0,0,0,0,"DAC"
"060373018021",84,69,435.14,0,2800,0,0,0,0,"DAC"
"060373018022",85,70,439.68,0,1488,0,0,0,0,"DAC"
"060373019001",84,69,430.6,0,2552,0,0,0,0,"None"
"060373019002",64,51,215.3,0,2012,0,0,0,0,"DAC"
"060373019003",84,69,430.6,0,872,0,0,0,0,"None"
"060373019004",84,69,430.6,0,2771,0,0,0,0,"DAC"
"060373020021",84,69,430.6,0,938,0,0,0,0,"SDAC"
"060373020022",84,69,430.6,0,2279,0,0,0,0,"DAC"
"060373020023",84,69,430.6,0,702,0,0,0,0,"DAC"
"060373020031",84,69,430.6,0,3557,0,0,0,0,"SDAC"
"060373020041",64,51,215.3,0,4174,0,0,0,0,"SDAC"
"060373021022",47,37,131.19,0,1385,0,0,0,0,"DAC"
"060373021023",82,67,392.69,0,1390,0,0,0,0,"SDAC"
"060373021024",75,60,312.22,0,1121,0,0,0,0,"None"
"060373021025",86,70,468.33,0,949,0,0,0,0,"None"
"060373021033",64,51,215.3,0,1848,0,0,0,0,"DAC"
"060373022011",84,69,430.6,0,963,0,0,0,0,"SDAC"
"060373022012",84,69,430.6,0,1480,0,0,0,0,"SDAC"
"060373022013",84,69,430.6,0,1419,0,0,0,0,"SDAC"
"060373022021",84,69,430.6,0,1706,0,0,0,0,"SDAC"
"060373022022",84,69,430.6,0,2087,0,0,0,0,"DAC"
"060373023011",84,69,430.6,0,1713,0,0,0,0,"DAC"
"060373023012",84,69,430.6,0,2398,0,0,0,0,"None"
"060373024015",87,71,470.31,0,1185,0,0,0,0,"SDAC"
"060373025031",84,69,430.6,0,1781,0,0,0,0,"DAC"
"060373025032",84,69,430.6,0,1497,0,0,0,0,"SDAC"
"060373025041",89,73,525.46,0,2466,0,0,0,0,"SDAC"
"060373025051",87,71,470.31,0,1754,0,0,0,0,"SDAC"
"060373025061",87,71,470.31,0,647,0,0,0,0,"Data Not Available"
"060373025062",86,70,468.33,0,1214,0,0,0,0,"None"
"060373025063",87,71,470.31,0,1434,0,0,0,0,"DAC"
"060373101001",40,31,112.95,0,1622,0,0,0,0,"None"
"060373101002",91,75,586.56,0,1320,0,0,0,0,"None"
"060373101003",82,67,388.92,0,1372,0,0,0,0,"None"
"060373101004",22,16,54.74,0,1452,0,0,0,0,"None"
"060373102011",38,29,109.47,0,618,0,0,0,0,"None"
"060373102012",95,79,721.79,0,1077,0,0,0,0,"None"
"060373102013",96,80,848.37,0,1415,0,0,0,0,"None"
"060373102014",65,52,218.95,0,2504,0,0,0,0,"None"
"060373102021",38,29,109.47,0,1753,0,0,0,0,"None"
"060373102022",65,52,218.95,0,2674,0,0,0,0,"None"
"060373102023",29,22,72.98,0,717,0,0,0,0,"None"
"060373103001",96,80,774.32,0,916,0,0,0,0,"None"
"060373103002",99,83,1129.47,0,599,0,0,0,0,"None"
"060373103003",99,83,1129.47,0,667,0,0,0,0,"None"
"060373106021",99,83,1161.48,0,1167,0,0,0,0,"None"
"060373107011",99,83,1132.48,0,1727,0,0,0,0,"None"
"060373107012",99,83,1132.48,0,599,0,0,0,0,"SDAC"
"060373107021",99,83,1132.48,0,1917,0,0,0,0,"SDAC"
"060373107022",99,83,1128.62,0,2329,0,0,0,0,"SDAC"
"060373107023",65,52,218.95,0,2606,0,0,0,0,"None"
"060373107031",65,52,218.95,0,2872,0,0,0,0,"DAC"
"060373107032",66,53,231.9,0,1821,0,0,0,0,"SDAC"
"060373108001",99,83,1184.82,0,457,0,0,0,0,"None"
"060373109004",99,83,1207.6,0,1064,0,0,0,0,"None"
"060373109005",100,84,1221.6,0,724,0,0,0,0,"None"
"060373110002",100,84,1339.39,0,1168,0,0,0,0,"None"
"060373110003",100,84,1339.39,0,1397,0,0,0,0,"None"
"060373110004",99,83,1207.6,0,472,0,0,0,0,"None"
"060373111001",100,84,1282.04,0,1446,0,0,0,0,"None"
"060373111002",98,82,945.01,0,1629,0,0,0,0,"None"
"060373111003",100,84,1248.46,0,976,0,0,0,0,"None"
"060373112001",99,83,1114.72,0,968,0,0,0,0,"None"
"060373112002",99,83,1114.72,0,1067,0,0,0,0,"None"
"060373113001",100,84,1254.01,0,925,0,0,0,0,"None"
"060373113002",99,83,1177.16,0,1479,0,0,0,0,"None"
"060373115003",98,82,989.11,0,2180,0,0,0,0,"None"
"060373118011",68,55,244.85,0,1650,0,0,0,0,"DAC"
"060373118021",99,83,1154.83,0,1704,0,0,0,0,"None"
"060373118022",99,83,1124.76,0,2431,0,0,0,0,"SDAC"
"060373202013",12,7,25,0,1203,0,0,0,0,"SDAC"
"060374003022",81,66,368.08,0,1640,0,0,0,0,"None"
"060374003041",76,61,316.66,0,2544,0,0,0,0,"None"
"060374003042",71,57,268.61,0,1452,0,0,0,0,"None"
"060374003043",71,57,268.61,0,1594,0,0,0,0,"None"
"060374003044",81,66,367.63,0,1957,0,0,0,0,"None"
"060374009002",6,3,12.5,0,2241,0,0,0,0,"None"
"060374011011",12,7,25,0,1441,0,0,0,0,"None"
"060374011012",6,3,12.5,0,1256,0,0,0,0,"SDAC"
"060374011014",12,7,25,0,1842,0,0,0,0,"None"
"060374011023",12,7,25,0,914,0,0,0,0,"None"
"060374012012",6,3,12.5,0,1713,0,0,0,0,"None"
"060374012021",37,28,105.2,0,1536,0,0,0,0,"None"
"060374013041",20,14,43.53,0,3181,0,0,0,0,"None"
"060374013044",66,53,232.43,0,537,0,0,0,0,"None"
"060374013112",76,61,316.63,0,1648,0,0,0,0,"None"
"060374013113",38,29,108.82,0,776,0,0,0,0,"None"
"060374013114",52,41,158.31,0,1928,0,0,0,0,"None"
"060374013121",38,29,108.82,0,2941,0,0,0,0,"None"
"060374013122",29,22,72.55,0,2394,0,0,0,0,"None"
"060374017032",97,81,895.32,0,2280,0,0,0,0,"None"
"060374017041",95,79,752.44,0,2826,0,0,0,0,"DAC"
"060374017042",96,80,786.82,0,1660,0,0,0,0,"None"
"060374017043",82,67,393.41,0,2242,0,0,0,0,"DAC"
"060374019024",82,67,393.41,0,1553,0,0,0,0,"None"
"060374021011",97,81,877.07,0,2517,0,0,0,0,"None"
"060374021012",99,83,1119.26,0,1421,0,0,0,0,"None"
"060374021013",99,83,1119.26,0,1520,0,0,0,0,"None"
"060374021021",96,80,825.49,0,1858,0,0,0,0,"None"
"060374021022",96,80,776.17,0,2226,0,0,0,0,"None"
"060374021023",100,84,1397.08,0,612,0,0,0,0,"None"
"060374022001",96,80,860.74,0,2616,0,0,0,0,"None"
"060374023031",99,83,1215.86,0,1195,0,0,0,0,"DAC"
"060374024051",86,70,463.47,0,978,0,0,0,0,"None"
"060374024053",86,70,463.47,0,1133,0,0,0,0,"None"
"060374026001",100,84,1361.48,0,630,0,0,0,0,"DAC"
"060374026004",100,84,1217.64,0,1260,0,0,0,0,"SDAC"
"060374026005",100,84,1348.49,0,998,0,0,0,0,"None"
"060374027022",100,84,1220.79,0,1614,0,0,0,0,"SDAC"
"060374027024",100,84,1218.97,0,1897,0,0,0,0,"SDAC"
"060374027032",100,84,1464.47,0,2279,0,0,0,0,"None"
"060374027051",100,84,1219.94,0,954,0,0,0,0,"None"
"060374027052",100,84,1219.94,0,2328,0,0,0,0,"None"
"060374027061",92,76,610.21,0,1384,0,0,0,0,"None"
"060374027062",92,76,610.21,0,977,0,0,0,0,"None"
"060374027063",100,84,1220.42,0,1612,0,0,0,0,"None"
"060374028012",92,76,611.59,0,1758,0,0,0,0,"DAC"
"060374028013",92,76,611.59,0,1277,0,0,0,0,"SDAC"
"060374030002",90,74,567.68,0,1967,0,0,0,0,"None"
"060374030003",90,74,569.42,0,1689,0,0,0,0,"None"
"060374033162",82,67,410.38,0,3608,0,0,0,0,"None"
"060374033172",90,74,567.68,0,1294,0,0,0,0,"None"
"060374033173",86,70,463.08,0,835,0,0,0,0,"None"
"060374033181",90,74,568.55,0,1452,0,0,0,0,"None"
"060374033182",90,74,567.68,0,2210,0,0,0,0,"None"
"060374033183",90,74,569.42,0,1917,0,0,0,0,"None"
"060374037021",34,26,90.26,0,1759,0,0,0,0,"None"
"060374037022",44,35,120.34,0,1988,0,0,0,0,"None"
"060374037222",59,47,180.52,0,723,0,0,0,0,"None"
"060374039011",6,3,12.5,0,1086,0,0,0,0,"None"
"060374039012",3,1,6.25,0,1175,0,0,0,0,"None"
"060374039013",4,2,8.33,0,1018,0,0,0,0,"None"
"060374040002",52,41,156.24,0,1025,0,0,0,0,"None"
"060374040003",52,41,156.24,0,1294,0,0,0,0,"None"
"060374040004",52,41,156.24,0,1613,0,0,0,0,"None"
"060374041002",75,60,312.49,0,2519,0,0,0,0,"None"
"060374041003",75,60,312.49,0,2454,0,0,0,0,"None"
"060374043022",75,60,312.49,0,853,0,0,0,0,"None"
"060374044023",75,60,312.49,0,503,0,0,0,0,"DAC"
"060374044024",75,60,312.49,0,807,0,0,0,0,"SDAC"
"060374045011",98,82,917.83,0,2684,0,0,0,0,"DAC"
"060374045031",94,78,713.55,0,2721,0,0,0,0,"None"
"060374045041",94,78,713.16,0,2633,0,0,0,0,"DAC"
"060374045042",75,60,312.49,0,1962,0,0,0,0,"DAC"
"060374050021",98,82,1045.96,0,2219,0,0,0,0,"None"
"060374050022",98,82,1045.96,0,870,0,0,0,0,"None"
"060374053012",96,80,825.41,0,1671,0,0,0,0,"None"
"060374054001",93,77,665.59,0,1340,0,0,0,0,"None"
"060374054002",96,80,818.02,0,1260,0,0,0,0,"None"
"060374054003",96,80,825.41,0,1113,0,0,0,0,"None"
"060374054004",93,77,665.59,0,1186,0,0,0,0,"None"
"060374055001",96,80,820.96,0,585,0,0,0,0,"None"
"060374055004",96,80,820.96,0,994,0,0,0,0,"None"
"060374055006",96,80,825.41,0,1192,0,0,0,0,"None"
"060374056001",96,80,820.96,0,1560,0,0,0,0,"None"
"060374056002",94,78,715.21,0,1141,0,0,0,0,"None"
"060374056003",56,45,163.17,0,1373,0,0,0,0,"None"
"060374056004",94,78,713.54,0,628,0,0,0,0,"None"
"060374056005",94,78,714.31,0,1022,0,0,0,0,"Data Not Available"
"060374057011",94,78,715.06,0,1084,0,0,0,0,"None"
"060374057012",96,80,820.96,0,915,0,0,0,0,"None"
"060374057013",94,78,714.78,0,2104,0,0,0,0,"None"
"060374057021",94,78,713.93,0,2441,0,0,0,0,"None"
"060374057022",94,78,714.31,0,2617,0,0,0,0,"None"
"060374058001",94,78,713.55,0,1624,0,0,0,0,"DAC"
"060374058002",94,78,713.55,0,1609,0,0,0,0,"None"
"060374058003",94,78,714.78,0,2649,0,0,0,0,"None"
"060374059001",52,41,156.24,0,2112,0,0,0,0,"DAC"
"060374059002",75,60,312.49,0,1915,0,0,0,0,"None"
"060374060001",75,60,312.49,0,1587,0,0,0,0,"None"
"060374060002",75,60,312.49,0,1623,0,0,0,0,"None"
"060374062002",94,78,714.31,0,1737,0,0,0,0,"SDAC"
"060374062003",74,60,311.03,0,2833,0,0,0,0,"DAC"
"060374064112",74,60,311.03,0,998,0,0,0,0,"None"
"060374065001",75,60,311.74,0,1169,0,0,0,0,"None"
"060374065002",75,60,311.74,0,2030,0,0,0,0,"None"
"060374065005",56,45,163.17,0,878,0,0,0,0,"DAC"
"060374066011",75,60,311.74,0,1745,0,0,0,0,"None"
"060374072003",93,77,667.07,0,1323,0,0,0,0,"DAC"
"060374072004",93,77,667.07,0,982,0,0,0,0,"None"
"060374076022",93,77,667.07,0,954,0,0,0,0,"None"
"060374076023",78,63,333.54,0,902,0,0,0,0,"None"
"060374077023",93,77,667.07,0,1395,0,0,0,0,"None"
"060374084012",78,63,333.54,0,2497,0,0,0,0,"None"
"060374088002",95,79,763.28,0,1931,0,0,0,0,"DAC"
"060374088003",92,76,611.59,0,1051,0,0,0,0,"SDAC"
"060374301012",35,27,91.46,0,933,0,0,0,0,"Data Not Available"
"060374301013",59,47,182.91,0,903,0,0,0,0,"None"
"060374301021",59,47,182.91,0,1871,0,0,0,0,"SDAC"
"060374301022",80,65,365.83,0,1508,0,0,0,0,"None"
"060374303011",77,62,326.27,0,1047,0,0,0,0,"None"
"060374303013",68,55,245.85,0,1151,0,0,0,0,"None"
"060374303014",28,21,65.25,0,2188,0,0,0,0,"None"
"060374303021",84,69,426,0,1576,0,0,0,0,"None"
"060374304002",83,68,415.89,0,909,0,0,0,0,"None"
"060374305011",68,55,256.01,0,810,0,0,0,0,"None"
"060374305013",62,50,206.26,0,663,0,0,0,0,"None"
"060374305014",62,50,206.26,0,1288,0,0,0,0,"None"
"060374305021",82,67,412.52,0,694,0,0,0,0,"None"
"060374305022",96,80,864.45,0,1891,0,0,0,0,"None"
"060374305023",93,77,647.97,0,1552,0,0,0,0,"None"
"060374305024",84,69,432.71,0,895,0,0,0,0,"None"
"060374305025",97,81,865.41,0,744,0,0,0,0,"None"
"060374305026",87,71,482.36,0,1430,0,0,0,0,"None"
"060374306001",82,67,412.52,0,816,0,0,0,0,"None"
"060374306002",86,70,465.64,0,1062,0,0,0,0,"None"
"060374306003",84,69,432.71,0,368,0,0,0,0,"None"
"060374307011",93,77,649.78,0,892,0,0,0,0,"None"
"060374307012",97,81,867.28,0,2391,0,0,0,0,"None"
"060374307013",97,81,866.89,0,1232,0,0,0,0,"None"
"060374307014",97,81,865.72,0,1126,0,0,0,0,"None"
"060374307212",97,81,875.48,0,1939,0,0,0,0,"None"
"060374307231",94,78,719.04,0,1662,0,0,0,0,"None"
"060374307232",94,78,720.25,0,2612,0,0,0,0,"None"
"060374307241",94,78,719.04,0,2491,0,0,0,0,"None"
"060374307242",94,78,720.25,0,2345,0,0,0,0,"DAC"
"060374308013",89,73,529.41,0,1597,0,0,0,0,"None"
"060374308014",86,70,465.23,0,1912,0,0,0,0,"None"
"060374308021",82,67,394.44,0,765,0,0,0,0,"None"
"060374308022",12,7,25,0,2028,0,0,0,0,"None"
"060374308023",12,7,25,0,747,0,0,0,0,"None"
"060374308024",68,55,253.91,0,994,0,0,0,0,"None"
"060374308031",90,74,543.83,0,979,0,0,0,0,"Data Not Available"
"060374308032",88,72,513,0,1596,0,0,0,0,"None"
"060374308033",56,45,165,0,1177,0,0,0,0,"None"
"060374308035",56,45,165,0,691,0,0,0,0,"None"
"060374309012",90,74,552.7,0,880,0,0,0,0,"None"
"060374309022",92,76,604.82,0,1141,0,0,0,0,"None"
"060374309023",90,74,542.1,0,1167,0,0,0,0,"None"
"060374311005",89,73,525.92,0,916,0,0,0,0,"None"
"060374313002",89,73,525.92,0,1484,0,0,0,0,"None"
"060374316001",88,72,512.33,0,1382,0,0,0,0,"None"
"060374316002",88,72,511.69,0,1827,0,0,0,0,"None"
"060374316003",88,72,512,0,1037,0,0,0,0,"None"
"060374317001",78,63,338.55,0,843,0,0,0,0,"Data Not Available"
"060374317002",93,77,622.82,0,1016,0,0,0,0,"None"
"060374317003",88,72,512.33,0,1212,0,0,0,0,"None"
"060374317004",88,72,511.97,0,1233,0,0,0,0,"None"
"060374317005",97,81,869.85,0,2121,0,0,0,0,"None"
"060374318001",94,78,717.14,0,1979,0,0,0,0,"None"
"060374319001",74,60,311.43,0,1689,0,0,0,0,"SDAC"
"060374319002",74,60,311.43,0,1130,0,0,0,0,"SDAC"
"060374319003",94,78,714.2,0,1603,0,0,0,0,"None"
"060374320004",74,60,311.28,0,813,0,0,0,0,"Data Not Available"
"060374320005",94,78,714.53,0,994,0,0,0,0,"SDAC"
"060374320006",94,78,715.57,0,1218,0,0,0,0,"DAC"
"060374323002",96,80,826.32,0,1205,0,0,0,0,"SDAC"
"060374323003",90,74,549.42,0,1296,0,0,0,0,"DAC"
"060374328011",96,80,805.56,0,1143,0,0,0,0,"DAC"
"060374328021",85,70,436.26,0,2180,0,0,0,0,"SDAC"
"060374328022",85,70,436.26,0,1102,0,0,0,0,"DAC"
"060374329021",85,70,436.26,0,782,0,0,0,0,"None"
"060374329022",85,70,436.26,0,1202,0,0,0,0,"None"
"060374600002",23,17,55.25,0,1033,0,0,0,0,"None"
"060374600004",23,17,55.25,0,849,0,0,0,0,"None"
"060374603021",91,75,571.4,0,963,0,0,0,0,"None"
"060374604012",11,6,24.5,0,0,0,0,0,0,"Data Not Available"
"060374606004",61,49,196.04,0,871,0,0,0,0,"None"
"060374607002",96,80,822.99,0,548,0,0,0,0,"None"
"060374608001",93,77,677.93,0,1663,0,0,0,0,"None"
"060374608002",96,80,844.94,0,1326,0,0,0,0,"None"
"060374609001",97,81,865.67,0,1661,0,0,0,0,"None"
"060374609002",95,79,763.86,0,1926,0,0,0,0,"None"
"060374609003",92,76,612.97,0,1430,0,0,0,0,"None"
"060374609004",98,82,917.63,0,886,0,0,0,0,"None"
"060374609005",86,70,463.62,0,1277,0,0,0,0,"None"
"060374610001",95,79,768.08,0,1193,0,0,0,0,"DAC"
"060374610002",74,60,311,0,2119,0,0,0,0,"DAC"
"060374610003",74,60,311,0,1211,0,0,0,0,"None"
"060374610004",96,80,823.58,0,1893,0,0,0,0,"None"
"060374611004",95,79,769.5,0,1803,0,0,0,0,"DAC"
"060374612001",79,64,360.92,0,973,0,0,0,0,"None"
"060374612002",80,65,361.2,0,1353,0,0,0,0,"None"
"060374612003",23,17,55.25,0,792,0,0,0,0,"None"
"060374613001",47,37,131.3,0,628,0,0,0,0,"None"
"060374613002",80,65,361.2,0,1890,0,0,0,0,"None"
"060374613003",80,65,361.55,0,1502,0,0,0,0,"None"
"060374613004",80,65,361.2,0,1366,0,0,0,0,"DAC"
"060374613005",71,57,271.16,0,1669,0,0,0,0,"None"
"060374614001",80,65,361.9,0,1490,0,0,0,0,"DAC"
"060374614002",69,56,262.6,0,768,0,0,0,0,"None"
"060374614003",69,56,262.6,0,887,0,0,0,0,"None"
"060374615011",94,78,687.28,0,1016,0,0,0,0,"None"
"060374615012",96,80,813.77,0,1314,0,0,0,0,"DAC"
"060374615013",96,80,813.77,0,1744,0,0,0,0,"None"
"060374615021",97,81,866.75,0,1027,0,0,0,0,"None"
"060374615022",97,81,866.75,0,3553,0,0,0,0,"SDAC"
"060374615023",95,79,764.01,0,1230,0,0,0,0,"DAC"
"060374615024",95,79,764.01,0,651,0,0,0,0,"None"
"060374616001",96,80,813.79,0,1766,0,0,0,0,"SDAC"
"060374616002",94,78,713.52,0,1304,0,0,0,0,"None"
"060374616003",95,79,763.72,0,2028,0,0,0,0,"None"
"060374616004",95,79,763.7,0,1126,0,0,0,0,"SDAC"
"060374617001",95,79,763.58,0,710,0,0,0,0,"None"
"060374617002",88,72,513.21,0,800,0,0,0,0,"None"
"060374619011",95,79,763.94,0,2638,0,0,0,0,"DAC"
"060374619012",95,79,763.72,0,359,0,0,0,0,"DAC"
"060374619013",95,79,763.94,0,2390,0,0,0,0,"DAC"
"060374619021",95,79,763.51,0,342,0,0,0,0,"SDAC"
"060374619022",95,79,763.37,0,1468,0,0,0,0,"None"
"060374620011",96,80,813.97,0,1937,0,0,0,0,"DAC"
"060374620012",95,79,763.94,0,2166,0,0,0,0,"DAC"
"060374620021",96,80,813.97,0,2500,0,0,0,0,"SDAC"
"060374620022",95,79,763.94,0,535,0,0,0,0,"SDAC"
"060374620023",95,79,764.01,0,1126,0,0,0,0,"None"
"060374621001",96,80,863.74,0,847,0,0,0,0,"Data Not Available"
